timestamp,link_id,utilisation,delta_utilisation,queue_proxy
1776783659.647203,0000000000000001:2,0.000000,0.000000,0.000000
1776783659.647229,0000000000000001:3,0.000007,0.000007,0.000007
1776783659.647424,0000000000000003:1,0.000000,-0.000006,0.000000
1776783659.647472,0000000000000003:2,0.000000,0.000000,0.000000
1776783659.647511,0000000000000004:1,0.000007,0.000007,0.000007
1776783659.647553,0000000000000004:2,0.000000,0.000000,0.000000
1776783659.647573,0000000000000004:3,0.000006,0.000006,0.000006
1776783659.647696,0000000000000002:1,0.000000,-0.000006,0.000000
1776783659.647724,0000000000000002:2,0.000000,0.000000,0.000000
1776783660.648565,0000000000000001:1,0.000000,0.000000,0.000000
1776783660.648724,0000000000000001:2,0.000011,0.000011,0.000011
1776783660.648789,0000000000000001:3,0.000000,-0.000007,0.000000
1776783660.649150,0000000000000002:1,0.000000,0.000000,0.000000
1776783660.649186,0000000000000002:2,0.000011,0.000011,0.000011
1776783660.649221,0000000000000003:1,0.000000,0.000000,0.000000
1776783660.649249,0000000000000003:2,0.000007,0.000007,0.000007
1776783660.649284,0000000000000004:1,0.000000,-0.000007,0.000000
1776783660.649312,0000000000000004:2,0.000006,0.000006,0.000006
1776783660.649337,0000000000000004:3,0.000000,-0.000006,0.000000
1776783661.649068,0000000000000001:1,0.000000,0.000000,0.000000
1776783661.649131,0000000000000001:2,0.000000,-0.000011,0.000000
1776783661.649156,0000000000000001:3,0.000000,0.000000,0.000000
1776783661.649360,0000000000000003:1,0.000000,0.000000,0.000000
1776783661.649388,0000000000000003:2,0.000000,-0.000007,0.000000
1776783661.649412,0000000000000004:1,0.000000,0.000000,0.000000
1776783661.649428,0000000000000004:2,0.000000,-0.000006,0.000000
1776783661.649458,0000000000000004:3,0.000000,0.000000,0.000000
1776783661.649555,0000000000000002:1,0.000000,0.000000,0.000000
1776783661.649577,0000000000000002:2,0.000000,-0.000011,0.000000
1776783662.650107,0000000000000001:1,0.000000,0.000000,0.000000
1776783662.650164,0000000000000001:2,0.000000,0.000000,0.000000
1776783662.650186,0000000000000001:3,0.000000,0.000000,0.000000
1776783662.650350,0000000000000004:1,0.000000,0.000000,0.000000
1776783662.650371,0000000000000004:2,0.000000,0.000000,0.000000
1776783662.650387,0000000000000004:3,0.000000,0.000000,0.000000
1776783662.650406,0000000000000003:1,0.000000,0.000000,0.000000
1776783662.650421,0000000000000003:2,0.000000,0.000000,0.000000
1776783662.650590,0000000000000002:1,0.000000,0.000000,0.000000
1776783662.650629,0000000000000002:2,0.000000,0.000000,0.000000
1776783663.651182,0000000000000001:1,0.000000,0.000000,0.000000
1776783663.651244,0000000000000001:2,0.000000,0.000000,0.000000
1776783663.651267,0000000000000001:3,0.000000,0.000000,0.000000
1776783663.651407,0000000000000004:1,0.000000,0.000000,0.000000
1776783663.651428,0000000000000004:2,0.000000,0.000000,0.000000
1776783663.651455,0000000000000004:3,0.000000,0.000000,0.000000
1776783663.651477,0000000000000003:1,0.000000,0.000000,0.000000
1776783663.651493,0000000000000003:2,0.000000,0.000000,0.000000
1776783663.651579,0000000000000002:1,0.000000,0.000000,0.000000
1776783663.651599,0000000000000002:2,0.000000,0.000000,0.000000
1776783664.654076,0000000000000001:1,0.006543,0.006543,0.006543
1776783664.654149,0000000000000001:2,0.004869,0.004869,0.004869
1776783664.654170,0000000000000001:3,0.003315,0.003315,0.003315
1776783664.656771,0000000000000004:1,0.006304,0.006304,0.006304
1776783664.656807,0000000000000004:2,0.002582,0.002582,0.002582
1776783664.656827,0000000000000004:3,0.002513,0.002513,0.002513
1776783664.657244,0000000000000002:1,0.002548,0.002548,0.002548
1776783664.657267,0000000000000002:2,0.004782,0.004782,0.004782
1776783664.657288,0000000000000003:1,0.002409,0.002409,0.002409
1776783664.657305,0000000000000003:2,0.003185,0.003185,0.003185
1776783665.662261,0000000000000001:1,0.013589,0.007046,0.011626
1776783665.662315,0000000000000001:2,0.010112,0.005243,0.008651
1776783665.662335,0000000000000001:3,0.006839,0.003524,0.005845
1776783665.662416,0000000000000004:1,0.013476,0.007172,0.011585
1776783665.662447,0000000000000004:2,0.005182,0.002600,0.004407
1776783665.662467,0000000000000004:3,0.005172,0.002659,0.004418
1776783665.662497,0000000000000003:1,0.005138,0.002729,0.004415
1776783665.662514,0000000000000003:2,0.006841,0.003656,0.005886
1776783665.662533,0000000000000002:1,0.005184,0.002636,0.004419
1776783665.662549,0000000000000002:2,0.010161,0.005379,0.008726
1776783666.673411,0000000000000003:1,0.005151,0.000013,0.003609
1776783666.673473,0000000000000003:2,0.006811,-0.000030,0.004768
1776783666.673702,0000000000000001:1,0.013574,-0.000014,0.009502
1776783666.673725,0000000000000001:2,0.010219,0.000107,0.007185
1776783666.673742,0000000000000001:3,0.006777,-0.000062,0.004744
1776783666.673837,0000000000000004:1,0.013483,0.000007,0.009440
1776783666.673859,0000000000000004:2,0.005169,-0.000013,0.003618
1776783666.673875,0000000000000004:3,0.005126,-0.000046,0.003588
1776783666.674881,0000000000000002:1,0.005117,-0.000067,0.003582
1776783666.674907,0000000000000002:2,0.010130,-0.000031,0.007091
1776783667.675385,0000000000000001:1,0.012223,-0.001351,0.008556
1776783667.675447,0000000000000001:2,0.009150,-0.001068,0.006405
1776783667.675472,0000000000000001:3,0.006126,-0.000652,0.004288
1776783667.680762,0000000000000002:1,0.004586,-0.000531,0.003210
1776783667.680794,0000000000000002:2,0.009079,-0.001051,0.006355
1776783667.681543,0000000000000004:1,0.012104,-0.001379,0.008473
1776783667.681568,0000000000000004:2,0.004585,-0.000584,0.003209
1776783667.681585,0000000000000004:3,0.004611,-0.000515,0.003228
1776783667.686502,0000000000000003:1,0.004527,-0.000624,0.003169
1776783667.686532,0000000000000003:2,0.005983,-0.000828,0.004188
1776783668.685685,0000000000000004:1,0.013211,0.001106,0.009579
1776783668.685739,0000000000000004:2,0.005028,0.000443,0.003653
1776783668.685758,0000000000000004:3,0.005038,0.000427,0.003655
1776783668.689281,0000000000000001:1,0.013273,0.001050,0.009606
1776783668.689313,0000000000000001:2,0.009893,0.000743,0.007148
1776783668.689331,0000000000000001:3,0.006619,0.000494,0.004782
1776783668.689965,0000000000000002:1,0.004981,0.000394,0.003605
1776783668.689991,0000000000000002:2,0.009879,0.000800,0.007156
1776783668.702188,0000000000000003:1,0.004939,0.000412,0.003581
1776783668.702220,0000000000000003:2,0.006535,0.000552,0.004740
1776783669.694934,0000000000000002:1,0.004671,-0.000310,0.003270
1776783669.694989,0000000000000002:2,0.009375,-0.000505,0.006562
1776783669.699221,0000000000000004:1,0.012244,-0.000967,0.008571
1776783669.699254,0000000000000004:2,0.004631,-0.000397,0.003242
1776783669.699273,0000000000000004:3,0.004658,-0.000380,0.003260
1776783669.699509,0000000000000001:1,0.012266,-0.001007,0.008586
1776783669.699534,0000000000000001:2,0.009353,-0.000541,0.006547
1776783669.699552,0000000000000001:3,0.006200,-0.000420,0.004340
1776783669.710184,0000000000000003:1,0.004687,-0.000252,0.003281
1776783669.710217,0000000000000003:2,0.006182,-0.000353,0.004328
1776783670.721311,0000000000000001:1,0.011991,-0.000275,0.008394
1776783670.721366,0000000000000001:2,0.009062,-0.000290,0.006344
1776783670.721386,0000000000000001:3,0.005998,-0.000202,0.004198
1776783670.726901,0000000000000004:1,0.011788,-0.000456,0.008251
1776783670.726933,0000000000000004:2,0.004476,-0.000155,0.003133
1776783670.726951,0000000000000004:3,0.004453,-0.000205,0.003117
1776783670.738112,0000000000000002:1,0.004332,-0.000339,0.003032
1776783670.738145,0000000000000002:2,0.008703,-0.000671,0.006092
1776783670.738881,0000000000000003:1,0.004432,-0.000254,0.003103
1776783670.738907,0000000000000003:2,0.005923,-0.000259,0.004146
1776783671.746284,0000000000000001:1,0.012890,0.000898,0.009292
1776783671.746356,0000000000000001:2,0.009749,0.000687,0.007030
1776783671.746381,0000000000000001:3,0.006508,0.000510,0.004709
1776783671.747609,0000000000000004:1,0.013001,0.001213,0.009464
1776783671.747650,0000000000000004:2,0.004925,0.000449,0.003582
1776783671.747668,0000000000000004:3,0.004905,0.000452,0.003569
1776783671.780136,0000000000000002:1,0.004772,0.000440,0.003473
1776783671.780215,0000000000000002:2,0.009551,0.000847,0.006940
1776783671.780250,0000000000000003:1,0.004778,0.000346,0.003449
1776783671.780274,0000000000000003:2,0.006367,0.000444,0.004590
1776783672.756225,0000000000000001:1,0.011485,-0.001405,0.008039
1776783672.756282,0000000000000001:2,0.008643,-0.001106,0.006050
1776783672.756302,0000000000000001:3,0.005802,-0.000706,0.004062
1776783672.762223,0000000000000004:1,0.011432,-0.001569,0.008002
1776783672.762253,0000000000000004:2,0.004328,-0.000596,0.003030
1776783672.762271,0000000000000004:3,0.004318,-0.000586,0.003023
1776783672.767311,0000000000000002:1,0.004462,-0.000310,0.003123
1776783672.767341,0000000000000002:2,0.008891,-0.000660,0.006224
1776783672.768520,0000000000000003:1,0.004420,-0.000359,0.003094
1776783672.768547,0000000000000003:2,0.005970,-0.000397,0.004179
1776783673.762532,0000000000000001:1,0.012830,0.001346,0.009385
1776783673.762587,0000000000000001:2,0.009770,0.001126,0.007177
1776783673.762608,0000000000000001:3,0.006429,0.000626,0.004688
1776783673.774904,0000000000000002:1,0.004772,0.000310,0.003433
1776783673.774944,0000000000000002:2,0.009717,0.000826,0.007050
1776783673.778285,0000000000000003:1,0.004822,0.000402,0.003496
1776783673.778317,0000000000000003:2,0.006384,0.000414,0.004593
1776783673.780394,0000000000000004:1,0.012580,0.001148,0.009150
1776783673.780432,0000000000000004:2,0.004729,0.000401,0.003430
1776783673.780469,0000000000000004:3,0.004785,0.000467,0.003489
1776783674.756701,0000000000000001:1,0.012361,-0.000470,0.008652
1776783674.756754,0000000000000001:2,0.009301,-0.000469,0.006511
1776783674.756774,0000000000000001:3,0.006237,-0.000192,0.004366
1776783674.788483,0000000000000002:1,0.004502,-0.000270,0.003151
1776783674.788522,0000000000000002:2,0.009070,-0.000647,0.006349
1776783674.789474,0000000000000003:1,0.004506,-0.000316,0.003154
1776783674.789516,0000000000000003:2,0.006070,-0.000315,0.004249
1776783674.794755,0000000000000004:1,0.012000,-0.000580,0.008400
1776783674.794785,0000000000000004:2,0.004531,-0.000197,0.003172
1776783674.794803,0000000000000004:3,0.004508,-0.000277,0.003156
1776783675.763847,0000000000000001:1,0.012891,0.000530,0.009183
1776783675.763901,0000000000000001:2,0.009742,0.000441,0.006951
1776783675.763920,0000000000000001:3,0.006477,0.000240,0.004606
1776783675.800617,0000000000000004:1,0.012818,0.000818,0.009218
1776783675.800651,0000000000000004:2,0.004847,0.000316,0.003488
1776783675.800669,0000000000000004:3,0.004840,0.000332,0.003488
1776783675.801892,0000000000000003:1,0.004789,0.000283,0.003437
1776783675.801918,0000000000000003:2,0.006390,0.000320,0.004569
1776783675.802042,0000000000000002:1,0.004823,0.000322,0.003473
1776783675.802063,0000000000000002:2,0.009494,0.000425,0.006774
1776783676.773943,0000000000000001:1,0.011904,-0.000987,0.008333
1776783676.774009,0000000000000001:2,0.008975,-0.000767,0.006282
1776783676.774030,0000000000000001:3,0.006032,-0.000445,0.004222
1776783676.816037,0000000000000002:1,0.004397,-0.000426,0.003078
1776783676.816090,0000000000000002:2,0.009046,-0.000449,0.006332
1776783676.825597,0000000000000003:1,0.004428,-0.000361,0.003099
1776783676.825630,0000000000000003:2,0.005947,-0.000443,0.004163
1776783676.826601,0000000000000004:1,0.011720,-0.001099,0.008204
1776783676.826627,0000000000000004:2,0.004408,-0.000439,0.003086
1776783676.826644,0000000000000004:3,0.004457,-0.000383,0.003120
1776783677.783614,0000000000000001:1,0.012135,0.000231,0.008564
1776783677.783721,0000000000000001:2,0.009184,0.000210,0.006492
1776783677.783743,0000000000000001:3,0.006070,0.000038,0.004260
1776783677.834379,0000000000000002:1,0.004524,0.000126,0.003204
1776783677.834435,0000000000000002:2,0.009034,-0.000012,0.006324
1776783677.837693,0000000000000003:1,0.004512,0.000084,0.003183
1776783677.837724,0000000000000003:2,0.006042,0.000095,0.004258
1776783677.839554,0000000000000004:1,0.012083,0.000363,0.008567
1776783677.839580,0000000000000004:2,0.004574,0.000166,0.003252
1776783677.839596,0000000000000004:3,0.004531,0.000074,0.003194
1776783678.802734,0000000000000001:1,0.011891,-0.000244,0.008324
1776783678.802791,0000000000000001:2,0.008948,-0.000236,0.006264
1776783678.802811,0000000000000001:3,0.005979,-0.000091,0.004185
1776783678.804008,0000000000000004:1,0.012909,0.000826,0.009284
1776783678.804035,0000000000000004:2,0.004867,0.000293,0.003495
1776783678.804052,0000000000000004:3,0.004863,0.000332,0.003504
1776783678.853669,0000000000000002:1,0.004526,0.000002,0.003169
1776783678.853715,0000000000000002:2,0.008782,-0.000252,0.006147
1776783678.856714,0000000000000003:1,0.004524,0.000012,0.003170
1776783678.856745,0000000000000003:2,0.005860,-0.000182,0.004102
1776783679.809132,0000000000000001:1,0.012313,0.000422,0.008746
1776783679.809186,0000000000000001:2,0.009281,0.000333,0.006597
1776783679.809206,0000000000000001:3,0.006174,0.000195,0.004381
1776783679.814434,0000000000000004:1,0.012251,-0.000658,0.008575
1776783679.814474,0000000000000004:2,0.004602,-0.000265,0.003222
1776783679.814493,0000000000000004:3,0.004629,-0.000235,0.003240
1776783679.857723,0000000000000002:1,0.004628,0.000102,0.003270
1776783679.857760,0000000000000002:2,0.009323,0.000542,0.006689
1776783679.861573,0000000000000003:1,0.004648,0.000124,0.003291
1776783679.861603,0000000000000003:2,0.006179,0.000319,0.004421
1776783680.814591,0000000000000001:1,0.012427,0.000114,0.008733
1776783680.814647,0000000000000001:2,0.009424,0.000142,0.006639
1776783680.814666,0000000000000001:3,0.006233,0.000059,0.004381
1776783680.821918,0000000000000004:1,0.012406,0.000156,0.008731
1776783680.821969,0000000000000004:2,0.004669,0.000067,0.003288
1776783680.821988,0000000000000004:3,0.004692,0.000064,0.003304
1776783680.881395,0000000000000002:1,0.004579,-0.000049,0.003205
1776783680.881573,0000000000000002:2,0.009170,-0.000154,0.006419
1776783680.884970,0000000000000003:1,0.004596,-0.000051,0.003218
1776783680.885010,0000000000000003:2,0.006094,-0.000086,0.004265
1776783681.823074,0000000000000001:1,0.011479,-0.000948,0.008035
1776783681.823128,0000000000000001:2,0.008636,-0.000788,0.006045
1776783681.823147,0000000000000001:3,0.005757,-0.000476,0.004030
1776783681.824816,0000000000000004:1,0.011547,-0.000859,0.008083
1776783681.824841,0000000000000004:2,0.004342,-0.000327,0.003039
1776783681.824858,0000000000000004:3,0.004339,-0.000354,0.003037
1776783681.873266,0000000000000002:1,0.004389,-0.000190,0.003072
1776783681.873301,0000000000000002:2,0.008802,-0.000367,0.006161
1776783681.873702,0000000000000003:1,0.004434,-0.000163,0.003104
1776783681.873726,0000000000000003:2,0.005845,-0.000248,0.004092
1776783682.832318,0000000000000001:1,0.012991,0.001512,0.009548
1776783682.832373,0000000000000001:2,0.009781,0.001145,0.007190
1776783682.832392,0000000000000001:3,0.006537,0.000780,0.004810
1776783682.833936,0000000000000004:1,0.012994,0.001447,0.009530
1776783682.833962,0000000000000004:2,0.004901,0.000559,0.003599
1776783682.833978,0000000000000004:3,0.004905,0.000566,0.003603
1776783682.933272,0000000000000002:1,0.004656,0.000267,0.003340
1776783682.933327,0000000000000002:2,0.009300,0.000498,0.006659
1776783682.934443,0000000000000003:1,0.004628,0.000194,0.003298
1776783682.934470,0000000000000003:2,0.006225,0.000380,0.004472
1776783683.837881,0000000000000001:1,0.012409,-0.000582,0.008687
1776783683.837936,0000000000000001:2,0.052426,0.042645,0.049491
1776783683.837956,0000000000000001:3,0.006233,-0.000304,0.004363
1776783683.838802,0000000000000004:1,0.040187,0.027193,0.036289
1776783683.838828,0000000000000004:2,0.004713,-0.000189,0.003299
1776783683.838844,0000000000000004:3,0.004691,-0.000213,0.003284
1776783683.887053,0000000000000002:1,0.004940,0.000284,0.003543
1776783683.887089,0000000000000002:2,0.054988,0.045688,0.052198
1776783683.889123,0000000000000003:1,0.004941,0.000313,0.003553
1776783683.889153,0000000000000003:2,0.006513,0.000288,0.004646
1776783684.846244,0000000000000001:1,0.011978,-0.000432,0.008385
1776783684.846297,0000000000000001:2,0.214409,0.161983,0.198681
1776783684.846317,0000000000000001:3,0.005976,-0.000257,0.004183
1776783684.850332,0000000000000004:1,0.148578,0.108390,0.136521
1776783684.850369,0000000000000004:2,0.004468,-0.000245,0.003127
1776783684.850388,0000000000000004:3,0.004486,-0.000205,0.003141
1776783684.895575,0000000000000002:1,0.004474,-0.000466,0.003132
1776783684.895628,0000000000000002:2,0.214384,0.159396,0.197888
1776783684.900137,0000000000000003:1,0.004467,-0.000475,0.003127
1776783684.900172,0000000000000003:2,0.005955,-0.000558,0.004169
1776783685.854110,0000000000000001:1,0.013171,0.001193,0.009577
1776783685.854182,0000000000000001:2,0.215004,0.000595,0.150681
1776783685.854204,0000000000000001:3,0.006601,0.000625,0.004808
1776783685.855282,0000000000000004:1,0.150312,0.001734,0.105739
1776783685.855312,0000000000000004:2,0.004978,0.000511,0.003638
1776783685.855330,0000000000000004:3,0.004972,0.000485,0.003626
1776783685.904256,0000000000000002:1,0.004950,0.000476,0.003608
1776783685.904321,0000000000000002:2,0.214560,0.000175,0.150244
1776783685.905088,0000000000000003:1,0.004962,0.000495,0.003622
1776783685.905114,0000000000000003:2,0.006616,0.000660,0.004829
1776783686.859067,0000000000000001:1,0.011769,-0.001402,0.008238
1776783686.859123,0000000000000001:2,0.214792,-0.000212,0.150354
1776783686.859144,0000000000000001:3,0.005911,-0.000689,0.004138
1776783686.864136,0000000000000004:1,0.148309,-0.002002,0.103817
1776783686.864168,0000000000000004:2,0.004418,-0.000560,0.003093
1776783686.864186,0000000000000004:3,0.004406,-0.000565,0.003084
1776783686.911489,0000000000000002:1,0.004413,-0.000537,0.003089
1776783686.911524,0000000000000002:2,0.214278,-0.000281,0.149995
1776783686.911551,0000000000000003:1,0.004410,-0.000552,0.003087
1776783686.911569,0000000000000003:2,0.005914,-0.000701,0.004140
1776783687.866714,0000000000000001:1,0.012991,0.001222,0.009461
1776783687.866768,0000000000000001:2,0.214895,0.000103,0.150457
1776783687.866788,0000000000000001:3,0.006545,0.000633,0.004771
1776783687.871757,0000000000000004:1,0.149902,0.001593,0.105409
1776783687.871791,0000000000000004:2,0.004905,0.000487,0.003580
1776783687.871809,0000000000000004:3,0.004885,0.000479,0.003563
1776783687.919697,0000000000000002:1,0.004886,0.000472,0.003562
1776783687.919746,0000000000000002:2,0.214988,0.000710,0.150705
1776783687.919964,0000000000000003:1,0.004871,0.000461,0.003548
1776783687.919985,0000000000000003:2,0.006513,0.000599,0.004739
1776783688.882240,0000000000000001:1,0.012163,-0.000829,0.008514
1776783688.882296,0000000000000001:2,0.183346,-0.031548,0.128342
1776783688.882315,0000000000000001:3,0.025964,0.019419,0.024000
1776783688.886289,0000000000000004:1,0.133583,-0.016319,0.093508
1776783688.886322,0000000000000004:2,0.004567,-0.000338,0.003197
1776783688.886340,0000000000000004:3,0.004594,-0.000292,0.003215
1776783688.936593,0000000000000002:1,0.004560,-0.000326,0.003192
1776783688.936644,0000000000000002:2,0.183307,-0.031681,0.128315
1776783688.973502,0000000000000003:1,0.004385,-0.000486,0.003070
1776783688.973546,0000000000000003:2,0.010657,0.004144,0.008703
1776783689.870549,0000000000000001:1,0.012588,0.000426,0.008939
1776783689.870604,0000000000000001:2,0.009336,-0.174011,0.006535
1776783689.870623,0000000000000001:3,0.145527,0.119563,0.137738
1776783689.874903,0000000000000004:1,0.165636,0.032052,0.125561
1776783689.874932,0000000000000004:2,0.004653,0.000086,0.003283
1776783689.874950,0000000000000004:3,0.004833,0.000239,0.003455
1776783689.920533,0000000000000002:1,0.004743,0.000183,0.003375
1776783689.920565,0000000000000002:2,0.009528,-0.173780,0.006669
1776783689.989659,0000000000000003:1,0.004467,0.000082,0.003152
1776783689.989707,0000000000000003:2,0.154998,0.144341,0.151801
1776783690.878312,0000000000000001:1,0.013252,0.000664,0.009476
1776783690.878374,0000000000000001:2,0.009989,0.000653,0.007188
1776783690.878394,0000000000000001:3,0.144014,-0.001513,0.100810
1776783690.883396,0000000000000004:1,0.150508,-0.015128,0.105355
1776783690.883435,0000000000000004:2,0.004988,0.000335,0.003592
1776783690.883463,0000000000000004:3,0.004981,0.000148,0.003531
1776783690.932341,0000000000000002:1,0.004971,0.000228,0.003548
1776783690.932408,0000000000000002:2,0.009902,0.000375,0.007044
1776783690.997953,0000000000000003:1,0.004975,0.000508,0.003635
1776783690.998051,0000000000000003:2,0.143613,-0.011385,0.100529
1776783691.887222,0000000000000001:1,0.012011,-0.001241,0.008408
1776783691.887276,0000000000000001:2,0.009079,-0.000910,0.006355
1776783691.887296,0000000000000001:3,0.142421,-0.001593,0.099695
1776783691.889890,0000000000000004:1,0.148784,-0.001724,0.104149
1776783691.889923,0000000000000004:2,0.004513,-0.000474,0.003159
1776783691.889973,0000000000000004:3,0.004543,-0.000437,0.003180
1776783691.939151,0000000000000002:1,0.004489,-0.000483,0.003142
1776783691.939191,0000000000000002:2,0.009098,-0.000805,0.006368
1776783692.008759,0000000000000003:1,0.004521,-0.000455,0.003165
1776783692.008801,0000000000000003:2,0.142461,-0.001151,0.099723
1776783692.897066,0000000000000001:1,0.012821,0.000810,0.009218
1776783692.897121,0000000000000001:2,0.009636,0.000557,0.006912
1776783692.897140,0000000000000001:3,0.143370,0.000949,0.100644
1776783692.902206,0000000000000004:1,0.149384,0.000600,0.104749
1776783692.902240,0000000000000004:2,0.004813,0.000299,0.003459
1776783692.902257,0000000000000004:3,0.004819,0.000276,0.003456
1776783692.950666,0000000000000002:1,0.004807,0.000318,0.003460
1776783692.950730,0000000000000002:2,0.009626,0.000529,0.006897
1776783693.021529,0000000000000003:1,0.004807,0.000286,0.003451
1776783693.021582,0000000000000003:2,0.142928,0.000466,0.100189
1776783693.905603,0000000000000001:1,0.012117,-0.000704,0.008482
1776783693.905677,0000000000000001:2,0.009052,-0.000584,0.006337
1776783693.905696,0000000000000001:3,0.106808,-0.036562,0.074766
1776783693.909332,0000000000000004:1,0.114862,-0.034522,0.080403
1776783693.909361,0000000000000004:2,0.004597,-0.000216,0.003218
1776783693.909379,0000000000000004:3,0.004541,-0.000279,0.003178
1776783693.959419,0000000000000002:1,0.004599,-0.000207,0.003220
1776783693.959473,0000000000000002:2,0.009017,-0.000609,0.006312
1776783694.029782,0000000000000003:1,0.004519,-0.000288,0.003163
1776783694.029866,0000000000000003:2,0.107942,-0.034986,0.075559
1776783694.913208,0000000000000001:1,0.012027,-0.000090,0.008419
1776783694.913263,0000000000000001:2,0.009117,0.000065,0.006401
1776783694.913283,0000000000000001:3,0.006007,-0.100802,0.004205
1776783694.914824,0000000000000004:1,0.012061,-0.102800,0.008443
1776783694.914851,0000000000000004:2,0.004515,-0.000082,0.003160
1776783694.914869,0000000000000004:3,0.004548,0.000007,0.003186
1776783694.962489,0000000000000002:1,0.004512,-0.000087,0.003158
1776783694.962531,0000000000000002:2,0.009131,0.000114,0.006426
1776783695.030479,0000000000000003:1,0.004570,0.000051,0.003214
1776783695.030522,0000000000000003:2,0.006039,-0.101902,0.004228
1776783695.921178,0000000000000001:1,0.013407,0.001380,0.009798
1776783695.921232,0000000000000001:2,0.091339,0.082222,0.088604
1776783695.921252,0000000000000001:3,0.006711,0.000704,0.004909
1776783695.922783,0000000000000004:1,0.063172,0.051111,0.059554
1776783695.922809,0000000000000004:2,0.005068,0.000554,0.003714
1776783695.922826,0000000000000004:3,0.005010,0.000462,0.003646
1776783695.963892,0000000000000002:1,0.005085,0.000572,0.003731
1776783695.963928,0000000000000002:2,0.090916,0.081785,0.088177
1776783696.039163,0000000000000003:1,0.005020,0.000450,0.003649
1776783696.039214,0000000000000003:2,0.006667,0.000627,0.004855
1776783696.896267,0000000000000002:1,0.006061,0.000977,0.004536
1776783696.896334,0000000000000002:2,1.000000,0.909084,0.972725
1776783696.896913,0000000000000004:1,0.696574,0.633402,0.677623
1776783696.896937,0000000000000004:2,0.005408,0.000340,0.003888
1776783696.896955,0000000000000004:3,0.003946,-0.001064,0.002762
1776783696.974687,0000000000000001:1,0.011775,-0.001632,0.008243
1776783696.974734,0000000000000001:2,0.955622,0.864283,0.928221
1776783696.974753,0000000000000001:3,0.006583,-0.000128,0.004608
1776783697.007315,0000000000000003:1,0.004338,-0.000682,0.003037
1776783697.007350,0000000000000003:2,0.007080,0.000413,0.005080
1776783697.901485,0000000000000002:1,0.008290,0.002228,0.006471
1776783697.901555,0000000000000002:2,0.821595,-0.178405,0.575117
1776783697.911727,0000000000000004:1,0.795081,0.098506,0.586108
1776783697.911760,0000000000000004:2,0.008234,0.002826,0.006612
1776783697.911778,0000000000000004:3,0.001384,-0.002562,0.000969
1776783697.972903,0000000000000003:1,0.001844,-0.002494,0.001291
1776783697.972960,0000000000000003:2,0.345437,0.338357,0.343313
1776783697.976416,0000000000000001:1,0.013658,0.001883,0.010126
1776783697.976483,0000000000000001:2,0.822472,-0.133150,0.575730
1776783697.976504,0000000000000001:3,0.341624,0.335042,0.339650
1776783698.915596,0000000000000002:1,0.007699,-0.000591,0.005389
1776783698.915644,0000000000000002:2,0.003254,-0.818342,0.002278
1776783698.927219,0000000000000004:1,0.838997,0.043917,0.600473
1776783698.927253,0000000000000004:2,0.007728,-0.000506,0.005410
1776783698.927270,0000000000000004:3,0.001608,0.000224,0.001193
1776783698.974293,0000000000000001:1,0.012623,-0.001035,0.008836
1776783698.974326,0000000000000001:2,0.003381,-0.819091,0.002367
1776783698.974344,0000000000000001:3,0.761881,0.420256,0.659394
1776783698.983352,0000000000000003:1,0.001560,-0.000285,0.001092
1776783698.983380,0000000000000003:2,0.761149,0.415711,0.657518
1776783699.922559,0000000000000002:1,0.008174,0.000475,0.005864
1776783699.922618,0000000000000002:2,0.003630,0.000377,0.002654
1776783699.937562,0000000000000004:1,0.013193,-0.825804,0.009235
1776783699.937625,0000000000000004:2,0.008149,0.000421,0.005831
1776783699.937645,0000000000000004:3,0.001829,0.000221,0.001347
1776783699.985106,0000000000000003:1,0.001828,0.000268,0.001360
1776783699.985192,0000000000000003:2,0.010971,-0.750178,0.007680
1776783699.989971,0000000000000001:1,0.013050,0.000427,0.009263
1776783699.990012,0000000000000001:2,0.003619,0.000238,0.002605
1776783699.990034,0000000000000001:3,0.010743,-0.751138,0.007520
1776783700.934714,0000000000000002:1,0.007194,-0.000980,0.005036
1776783700.934787,0000000000000002:2,0.003466,-0.000165,0.002426
1776783700.942393,0000000000000004:1,0.011984,-0.001209,0.008389
1776783700.942423,0000000000000004:2,0.007266,-0.000883,0.005086
1776783700.942449,0000000000000004:3,0.001756,-0.000073,0.001229
1776783700.995203,0000000000000001:1,0.012113,-0.000937,0.008479
1776783700.995251,0000000000000001:2,0.003483,-0.000136,0.002438
1776783700.995271,0000000000000001:3,0.009742,-0.001001,0.006820
1776783701.001806,0000000000000003:1,0.001735,-0.000093,0.001215
1776783701.001840,0000000000000003:2,0.009540,-0.001431,0.006678
1776783701.940261,0000000000000002:1,0.007578,0.000384,0.005420
1776783701.940317,0000000000000002:2,0.003821,0.000356,0.002782
1776783701.956553,0000000000000004:1,0.012522,0.000538,0.008927
1776783701.956585,0000000000000004:2,0.007517,0.000250,0.005337
1776783701.956603,0000000000000004:3,0.001892,0.000136,0.001365
1776783701.999444,0000000000000001:1,0.012619,0.000506,0.008985
1776783701.999479,0000000000000001:2,0.003840,0.000357,0.002795
1776783701.999499,0000000000000001:3,0.010122,0.000380,0.007200
1776783702.010035,0000000000000003:1,0.001870,0.000135,0.001349
1776783702.010067,0000000000000003:2,0.010087,0.000546,0.007225
1776783702.935801,0000000000000002:1,0.008575,0.000997,0.006301
