timestamp,link_id,utilisation,delta_utilisation,queue_proxy
1776783382.453008,0000000000000001:1,0.010067,-0.000027,0.007047
1776783382.453081,0000000000000001:2,0.989769,0.005379,0.694452
1776783382.453102,0000000000000001:3,0.013387,-0.000006,0.009371
1776783383.277579,0000000000000002:1,0.010045,-0.000115,0.007031
1776783383.277640,0000000000000002:2,0.499709,-0.000532,0.349796
1776783383.283318,0000000000000004:1,0.677150,-0.003264,0.474005
1776783383.283350,0000000000000004:2,0.009995,-0.000294,0.006997
1776783383.283369,0000000000000004:3,0.000013,-0.000028,0.000009
1776783383.283634,0000000000000003:1,0.000016,-0.000021,0.000012
1776783383.283660,0000000000000003:2,0.010031,-0.000252,0.007022
1776783383.451963,0000000000000001:1,0.010232,0.000165,0.007212
1776783383.452019,0000000000000001:2,1.000000,0.010231,0.703069
1776783383.452039,0000000000000001:3,0.013688,0.000301,0.009672
1776783384.281341,0000000000000002:1,0.010283,0.000238,0.007270
1776783384.281400,0000000000000002:2,0.500193,0.000484,0.350280
1776783384.281885,0000000000000004:1,0.683129,0.005979,0.479984
1776783384.281913,0000000000000004:2,0.010337,0.000342,0.007338
1776783384.281934,0000000000000004:3,0.000017,0.000004,0.000013
1776783384.287235,0000000000000003:1,0.000017,0.000000,0.000012
1776783384.287267,0000000000000003:2,0.010271,0.000241,0.007262
1776783384.461902,0000000000000001:1,0.010247,0.000015,0.007177
1776783384.461957,0000000000000001:2,0.994268,-0.005732,0.695987
1776783384.461977,0000000000000001:3,0.013605,-0.000083,0.009523
1776783385.285182,0000000000000002:1,0.010276,-0.000008,0.007193
1776783385.285239,0000000000000002:2,0.500157,-0.000036,0.350110
1776783385.285951,0000000000000004:1,0.680410,-0.002719,0.476287
1776783385.285978,0000000000000004:2,0.010273,-0.000063,0.007191
1776783385.286001,0000000000000004:3,0.000017,-0.000000,0.000012
1776783385.291324,0000000000000003:1,0.000017,-0.000000,0.000012
1776783385.291356,0000000000000003:2,0.010263,-0.000008,0.007184
1776783385.467977,0000000000000001:1,0.010253,0.000006,0.007179
1776783385.468035,0000000000000001:2,0.997850,0.003582,0.699570
1776783385.468055,0000000000000001:3,0.013662,0.000057,0.009580
1776783386.289625,0000000000000002:1,0.010263,-0.000013,0.007184
1776783386.289684,0000000000000002:2,0.499747,-0.000410,0.349823
1776783386.289997,0000000000000004:1,0.680423,0.000013,0.476300
1776783386.302424,0000000000000004:2,0.010142,-0.000132,0.007099
1776783386.302496,0000000000000004:3,0.000030,0.000013,0.000025
1776783386.308512,0000000000000003:1,0.000030,0.000013,0.000025
1776783386.308544,0000000000000003:2,0.010121,-0.000142,0.007085
1776783386.487821,0000000000000001:1,0.010108,-0.000145,0.007076
1776783386.487877,0000000000000001:2,0.984644,-0.013206,0.689251
1776783386.487897,0000000000000001:3,0.013464,-0.000198,0.009425
1776783387.295625,0000000000000002:1,0.010000,-0.000263,0.007000
1776783387.295683,0000000000000002:2,0.499834,0.000088,0.349910
1776783387.301609,0000000000000004:1,0.676847,-0.003576,0.473793
1776783387.301641,0000000000000004:2,0.010071,-0.000071,0.007050
1776783387.301662,0000000000000004:3,0.000057,0.000027,0.000048
1776783387.301919,0000000000000003:1,0.000054,0.000024,0.000045
1776783387.301945,0000000000000003:2,0.010120,-0.000001,0.007084
1776783387.484523,0000000000000001:1,0.010107,-0.000001,0.007075
1776783387.484581,0000000000000001:2,1.000000,0.015356,0.704607
1776783387.484601,0000000000000001:3,0.013453,-0.000011,0.009417
1776783388.301541,0000000000000002:1,0.010168,0.000168,0.007168
1776783388.301596,0000000000000002:2,0.500110,0.000276,0.350160
1776783388.307600,0000000000000004:1,0.680304,0.003458,0.477250
1776783388.307632,0000000000000004:2,0.010164,0.000093,0.007142
1776783388.307651,0000000000000004:3,0.000057,-0.000000,0.000040
1776783388.310836,0000000000000003:1,0.000053,-0.000001,0.000037
1776783388.310867,0000000000000003:2,0.010127,0.000008,0.007091
1776783388.491612,0000000000000001:1,0.010193,0.000086,0.007161
1776783388.491668,0000000000000001:2,0.999055,-0.000945,0.699338
1776783388.491689,0000000000000001:3,0.013474,0.000021,0.009439
1776783389.305010,0000000000000002:1,0.010259,0.000092,0.007209
1776783389.305066,0000000000000002:2,0.500005,-0.000105,0.350004
1776783389.305770,0000000000000004:1,0.682923,0.002619,0.478832
1776783389.305798,0000000000000004:2,0.010321,0.000157,0.007272
1776783389.305818,0000000000000004:3,0.000030,-0.000026,0.000021
1776783389.310734,0000000000000003:1,0.000037,-0.000016,0.000026
1776783389.310766,0000000000000003:2,0.010286,0.000159,0.007248
1776783389.511800,0000000000000001:1,0.010128,-0.000065,0.007089
1776783389.511858,0000000000000001:2,0.983620,-0.015435,0.688534
1776783389.511878,0000000000000001:3,0.013486,0.000011,0.009443
1776783390.311123,0000000000000002:1,0.010202,-0.000057,0.007142
1776783390.311177,0000000000000002:2,0.499856,-0.000149,0.349900
1776783390.316824,0000000000000004:1,0.677909,-0.005014,0.474536
1776783390.316857,0000000000000004:2,0.010146,-0.000175,0.007102
1776783390.316879,0000000000000004:3,0.000027,-0.000004,0.000019
1776783390.317173,0000000000000003:1,0.000027,-0.000010,0.000019
1776783390.317199,0000000000000003:2,0.010179,-0.000107,0.007125
1776783390.522862,0000000000000001:1,0.010136,0.000008,0.007098
1776783390.522919,0000000000000001:2,0.995055,0.011435,0.699969
1776783390.522940,0000000000000001:3,0.013510,0.000024,0.009464
1776783391.317168,0000000000000002:1,0.010083,-0.000120,0.007058
1776783391.350021,0000000000000002:2,0.484362,-0.015494,0.339054
1776783391.358450,0000000000000004:1,0.656896,-0.021013,0.459827
1776783391.358496,0000000000000004:2,0.009738,-0.000408,0.006817
1776783391.358523,0000000000000004:3,0.000023,-0.000004,0.000016
1776783391.358877,0000000000000003:1,0.000023,-0.000004,0.000016
1776783391.358912,0000000000000003:2,0.009731,-0.000448,0.006812
1776783391.549807,0000000000000001:1,0.009894,-0.000242,0.006926
1776783391.549864,0000000000000001:2,0.979684,-0.015371,0.685779
1776783391.549885,0000000000000001:3,0.013166,-0.000344,0.009216
1776783392.323768,0000000000000002:1,0.009817,-0.000266,0.006872
1776783392.323823,0000000000000002:2,0.516675,0.032312,0.371366
1776783392.329768,0000000000000003:1,0.000024,0.000002,0.000017
1776783392.329800,0000000000000003:2,0.010168,0.000436,0.007248
1776783392.329828,0000000000000004:1,0.704180,0.047284,0.507111
1776783392.329849,0000000000000004:2,0.010173,0.000435,0.007252
1776783392.329869,0000000000000004:3,0.000031,0.000009,0.000024
1776783392.521533,0000000000000001:1,0.010124,0.000230,0.007156
1776783392.521591,0000000000000001:2,1.000000,0.020316,0.706095
1776783392.521612,0000000000000001:3,0.013513,0.000347,0.009563
1776783393.329947,0000000000000002:1,0.010192,0.000375,0.007247
1776783393.330004,0000000000000002:2,0.499947,-0.016728,0.349963
1776783393.335888,0000000000000004:1,0.680419,-0.023761,0.476293
1776783393.335929,0000000000000004:2,0.010193,0.000020,0.007141
1776783393.335950,0000000000000004:3,0.000023,-0.000008,0.000016
1776783393.336544,0000000000000003:1,0.000030,0.000006,0.000023
1776783393.336576,0000000000000003:2,0.010169,0.000001,0.007119
1776783393.533727,0000000000000001:1,0.010178,0.000053,0.007140
1776783393.533789,0000000000000001:2,0.994425,-0.005575,0.696098
1776783393.533817,0000000000000001:3,0.013521,0.000008,0.009468
1776783394.338084,0000000000000002:1,0.010122,-0.000070,0.007085
1776783394.338138,0000000000000002:2,0.499925,-0.000022,0.349947
1776783394.344015,0000000000000004:1,0.679890,-0.000529,0.475923
